trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4001,False,"{'a': 0.001, 'e': 0.01831563888873418}",30,16,21.280219393136495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4002,False,"{'a': 0.001, 'e': 0.01829733240461304}",25,8,29.291302076876114,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4003,False,"{'a': 0.001, 'e': 0.018279044217825845}",20,10,19.34931724040213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4004,False,"{'a': 0.001, 'e': 0.01826077431008438}",25,16,13.273770770154808,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4005,False,"{'a': 0.001, 'e': 0.01824252266311874}",20,12,15.069702087709235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4006,False,"{'a': 0.001, 'e': 0.018224289258677303}",20,14,11.530902610748866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4007,False,"{'a': 0.001, 'e': 0.01820607407852663}",20,4,29.141175300042885,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4008,False,"{'a': 0.001, 'e': 0.018187877104451564}",20,11,16.14454964920316,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4009,False,"{'a': 0.001, 'e': 0.0181696983182551}",20,13,14.406854288845835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4010,False,"{'a': 0.001, 'e': 0.018151537701758473}",25,12,25.440907079020725,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4011,False,"{'a': 0.001, 'e': 0.018133395236801075}",25,18,12.528295343237744,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4012,False,"{'a': 0.001, 'e': 0.01811527090524041}",25,0,26.234064408278048,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
4013,False,"{'a': 0.001, 'e': 0.018097164688952158}",30,0,46.97328466584264,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4014,False,"{'a': 0.001, 'e': 0.01807907656983012}",35,13,36.382657989092024,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4015,False,"{'a': 0.001, 'e': 0.018061006529786143}",25,18,13.871581834501399,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4016,False,"{'a': 0.001, 'e': 0.018042954550750216}",20,13,13.738465320854775,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4017,False,"{'a': 0.001, 'e': 0.01802492061467033}",20,6,26.82548472387712,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4018,False,"{'a': 0.001, 'e': 0.018006904703512558}",20,15,11.285963869365661,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4019,False,"{'a': 0.001, 'e': 0.017988906799261007}",20,11,19.450114167433416,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4020,False,"{'a': 0.001, 'e': 0.017970926883917736}",25,9,-13.296177322933879,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
4021,False,"{'a': 0.001, 'e': 0.01795296493950285}",25,0,35.056219390026904,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4022,False,"{'a': 0.001, 'e': 0.017935020948054412}",20,15,8.708932746993,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4023,False,"{'a': 0.001, 'e': 0.017917094891628405}",20,8,19.99738324670951,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4024,False,"{'a': 0.001, 'e': 0.017899186752298794}",20,6,23.550286585634257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4025,False,"{'a': 0.001, 'e': 0.017881296512157415}",20,7,22.115278802099724,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4026,False,"{'a': 0.001, 'e': 0.017863424153314034}",20,9,18.762417036451428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4027,False,"{'a': 0.001, 'e': 0.017845569657896316}",30,12,30.29751698396919,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4028,False,"{'a': 0.001, 'e': 0.017827733008049722}",20,6,23.55516621484913,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4029,False,"{'a': 0.001, 'e': 0.017809914185937626}",20,8,19.982932661776708,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4030,False,"{'a': 0.001, 'e': 0.017792113173741214}",30,10,35.11771123780468,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4031,False,"{'a': 0.001, 'e': 0.01777432995365944}",25,12,23.57941759787323,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4032,False,"{'a': 0.001, 'e': 0.017756564507909123}",25,5,39.077541814148255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4033,False,"{'a': 0.001, 'e': 0.017738816818724773}",20,0,27.84339049774614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4034,False,"{'a': 0.001, 'e': 0.017721086868358722}",25,3,29.264176280730805,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
4035,False,"{'a': 0.001, 'e': 0.017703374639081032}",20,13,0.12472187874520602,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
4036,False,"{'a': 0.001, 'e': 0.017685680113179437}",25,17,14.736431361377376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4037,False,"{'a': 0.001, 'e': 0.01766800327295943}",35,13,-1.3552541346553486,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
4038,False,"{'a': 0.001, 'e': 0.01765034410074419}",35,18,30.378936606079762,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4039,False,"{'a': 0.001, 'e': 0.0176327025788745}",25,10,26.192207940932704,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4040,False,"{'a': 0.001, 'e': 0.017615078689708876}",20,8,16.594814382098313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4041,False,"{'a': 0.001, 'e': 0.017597472415623393}",30,8,26.245296929383866,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
4042,False,"{'a': 0.001, 'e': 0.017579883739011794}",25,11,23.122675698806642,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4043,False,"{'a': 0.001, 'e': 0.017562312642285412}",20,8,10.241076241023574,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4044,False,"{'a': 0.001, 'e': 0.01754475910787312}",20,16,8.398994248067893,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4045,False,"{'a': 0.001, 'e': 0.0175272231182214}",25,12,28.189609271285086,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4046,False,"{'a': 0.001, 'e': 0.017509704655794274}",30,11,28.780256519420167,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
4047,False,"{'a': 0.001, 'e': 0.017492203703073247}",20,13,13.79440102569868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4048,False,"{'a': 0.001, 'e': 0.017474720242557397}",20,13,12.609062467256022,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4049,False,"{'a': 0.001, 'e': 0.01745725425676323}",35,21,25.822728877714127,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4050,False,"{'a': 0.001, 'e': 0.017439805728224775}",30,10,39.03061501619152,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4051,False,"{'a': 0.001, 'e': 0.017422374639493515}",25,15,18.340427013124273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4052,False,"{'a': 0.001, 'e': 0.01740496097313833}",25,7,27.382288514676166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4053,False,"{'a': 0.001, 'e': 0.017387564711745573}",25,18,13.74717856738283,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4054,False,"{'a': 0.001, 'e': 0.017370185837918987}",25,13,21.263761877085223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4055,False,"{'a': 0.001, 'e': 0.017352824334279676}",30,18,18.008130519527253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4056,False,"{'a': 0.001, 'e': 0.01733548018346616}",25,17,15.004079002498086,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4057,False,"{'a': 0.001, 'e': 0.017318153368134255}",30,15,27.335141658694866,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4058,False,"{'a': 0.001, 'e': 0.01730084387095716}",25,0,36.544271880910166,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4059,False,"{'a': 0.001, 'e': 0.017283551674625395}",20,0,31.772151481593145,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4060,False,"{'a': 0.001, 'e': 0.01726627676184673}",20,9,19.310070274822152,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4061,False,"{'a': 0.001, 'e': 0.017249019115346265}",20,10,16.911979770489204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4062,False,"{'a': 0.001, 'e': 0.017231778717866367}",30,20,21.17494986539662,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4063,False,"{'a': 0.001, 'e': 0.017214555552166607}",25,15,16.9012687485455,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4064,False,"{'a': 0.001, 'e': 0.017197349601023853}",20,10,20.686674514539973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4065,False,"{'a': 0.001, 'e': 0.017180160847232114}",35,25,20.625781624302036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4066,False,"{'a': 0.001, 'e': 0.017162989273602654}",20,7,22.099623919338686,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4067,False,"{'a': 0.001, 'e': 0.017145834862963918}",20,8,22.44353408474678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4068,False,"{'a': 0.001, 'e': 0.017128697598161453}",30,8,34.82028360220604,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4069,False,"{'a': 0.001, 'e': 0.017111577462058016}",20,0,29.320879633541566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4070,False,"{'a': 0.001, 'e': 0.01709447443753348}",20,8,22.445221915754402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4071,False,"{'a': 0.001, 'e': 0.017077388507484793}",20,10,19.209622288718833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4072,False,"{'a': 0.001, 'e': 0.017060319654826052}",20,12,12.72103002206611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4073,False,"{'a': 0.001, 'e': 0.017043267862488373}",25,17,12.765481775310136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4074,False,"{'a': 0.001, 'e': 0.017026233113419977}",35,16,18.340925602589383,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
4075,False,"{'a': 0.001, 'e': 0.017009215390586124}",20,9,22.325854102514487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4076,False,"{'a': 0.001, 'e': 0.016992214676969066}",20,9,17.241638863294277,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4077,False,"{'a': 0.001, 'e': 0.016975230955568105}",35,24,-0.23309922733522992,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
4078,False,"{'a': 0.001, 'e': 0.016958264209399526}",30,2,47.13286093375144,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
4079,False,"{'a': 0.001, 'e': 0.016941314421496552}",25,3,11.935780735847354,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
4080,False,"{'a': 0.001, 'e': 0.01692438157490943}",20,4,28.09573102256628,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4081,False,"{'a': 0.001, 'e': 0.01690746565270528}",20,13,13.645327422845872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4082,False,"{'a': 0.001, 'e': 0.016890566637968184}",25,14,18.803774329550343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4083,False,"{'a': 0.001, 'e': 0.016873684513799156}",30,21,12.98860555012423,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4084,False,"{'a': 0.001, 'e': 0.01685681926331603}",20,0,23.917735476446065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4085,False,"{'a': 0.001, 'e': 0.01683997086965357}",20,16,5.681983303466228,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4086,False,"{'a': 0.001, 'e': 0.016823139315963402}",20,9,19.58250639340658,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4087,False,"{'a': 0.001, 'e': 0.016806324585413937}",20,12,17.178617003078692,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4088,False,"{'a': 0.001, 'e': 0.01678952666119047}",30,0,35.051525053921495,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4089,False,"{'a': 0.001, 'e': 0.016772745526495048}",25,4,26.045035954032993,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
4090,False,"{'a': 0.001, 'e': 0.016755981164546553}",30,19,19.52040398713163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4091,False,"{'a': 0.001, 'e': 0.016739233558580632}",25,18,14.983610589371096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4092,False,"{'a': 0.001, 'e': 0.01672250269184965}",25,13,19.49270720830672,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4093,False,"{'a': 0.001, 'e': 0.016705788547622755}",30,16,13.408896824872771,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4094,False,"{'a': 0.001, 'e': 0.016689091109185813}",25,13,21.32873137418545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4095,False,"{'a': 0.001, 'e': 0.016672410359841357}",30,0,35.91216941762522,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
4096,False,"{'a': 0.001, 'e': 0.016655746282908664}",25,11,24.394125357624656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4097,False,"{'a': 0.001, 'e': 0.016639098861723624}",20,12,12.581319641640277,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4098,False,"{'a': 0.001, 'e': 0.01662246807963884}",20,7,25.54668864597401,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4099,False,"{'a': 0.001, 'e': 0.01660585392002353}",30,12,31.75652195432006,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4100,False,"{'a': 0.001, 'e': 0.01658925636626351}",25,0,36.20074290621204,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4101,False,"{'a': 0.001, 'e': 0.016572675401761255}",20,10,20.044899646391087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4102,False,"{'a': 0.001, 'e': 0.016556111009935766}",30,12,33.764062268110045,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4103,False,"{'a': 0.001, 'e': 0.016539563174222668}",25,8,30.53969059865386,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4104,False,"{'a': 0.001, 'e': 0.016523031878074135}",30,12,35.68474203630803,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4105,False,"{'a': 0.001, 'e': 0.016506517104958845}",20,10,17.86549344206897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4106,False,"{'a': 0.001, 'e': 0.016490018838362035}",20,12,18.234456713598398,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4107,False,"{'a': 0.001, 'e': 0.01647353706178545}",20,3,23.781536830224567,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4108,False,"{'a': 0.001, 'e': 0.016457071758747287}",25,18,14.864756319254187,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4109,False,"{'a': 0.001, 'e': 0.01644062291278227}",35,21,27.46271093019286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4110,False,"{'a': 0.001, 'e': 0.016424190507441518}",20,8,19.55273266409172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4111,False,"{'a': 0.001, 'e': 0.016407774526292645}",30,12,29.463164729325083,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4112,False,"{'a': 0.001, 'e': 0.016391374952919677}",20,10,17.432699037788616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4113,False,"{'a': 0.001, 'e': 0.01637499177092302}",20,5,24.164208169605924,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4114,False,"{'a': 0.001, 'e': 0.01635862496391949}",30,22,14.414701958437004,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4115,False,"{'a': 0.001, 'e': 0.016342274515542307}",20,12,15.888857877363659,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4116,False,"{'a': 0.001, 'e': 0.016325940409440985}",20,6,24.54889022686238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4117,False,"{'a': 0.001, 'e': 0.01630962262928145}",20,13,15.115948609204237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4118,False,"{'a': 0.001, 'e': 0.016293321158745884}",30,16,25.328510256646766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4119,False,"{'a': 0.001, 'e': 0.016277035981532836}",30,20,18.040041930444918,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4120,False,"{'a': 0.001, 'e': 0.016260767081357142}",30,20,19.566775754172852,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4121,False,"{'a': 0.001, 'e': 0.01624451444194987}",20,10,16.422842700881016,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4122,False,"{'a': 0.001, 'e': 0.016228278047058394}",20,11,16.499119018783535,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4123,False,"{'a': 0.001, 'e': 0.016212057880446332}",35,19,29.253700250931228,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4124,False,"{'a': 0.001, 'e': 0.016195853925893487}",20,9,19.117061089206132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4125,False,"{'a': 0.001, 'e': 0.01617966616719593}",20,11,14.819717746325413,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4126,False,"{'a': 0.001, 'e': 0.016163494588165874}",20,14,8.128153533750542,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4127,False,"{'a': 0.001, 'e': 0.016147339172631756}",25,7,34.80324555342368,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4128,False,"{'a': 0.001, 'e': 0.01613119990443817}",30,16,28.26110921624974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4129,False,"{'a': 0.001, 'e': 0.016115076767445814}",35,17,31.24203245480352,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4130,False,"{'a': 0.001, 'e': 0.016098969745531575}",25,14,17.395607779803118,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4131,False,"{'a': 0.001, 'e': 0.016082878822588433}",20,16,6.565446567920574,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4132,False,"{'a': 0.001, 'e': 0.01606680398252544}",25,13,19.649096165351967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4133,False,"{'a': 0.001, 'e': 0.016050745209267785}",20,11,17.30138518345734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4134,False,"{'a': 0.001, 'e': 0.01603470248675666}",20,6,21.159470238871553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4135,False,"{'a': 0.001, 'e': 0.016018675798949358}",20,2,30.281474302264883,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4136,False,"{'a': 0.001, 'e': 0.016002665129819207}",20,10,16.79192840038024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4137,False,"{'a': 0.001, 'e': 0.0159866704633555}",30,20,19.348200873662247,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4138,False,"{'a': 0.001, 'e': 0.015970691783563595}",20,11,18.977163279548265,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4139,False,"{'a': 0.001, 'e': 0.015954729074464814}",20,13,15.1698334631037,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4140,False,"{'a': 0.001, 'e': 0.015938782320096424}",20,12,15.277192475534152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4141,False,"{'a': 0.001, 'e': 0.015922851504511698}",25,7,31.180821866548552,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4142,False,"{'a': 0.001, 'e': 0.015906936611779787}",20,6,24.097498118240686,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4143,False,"{'a': 0.001, 'e': 0.015891037625985815}",30,18,21.091680460516624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4144,False,"{'a': 0.001, 'e': 0.015875154531230805}",20,6,22.98802246339681,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4145,False,"{'a': 0.001, 'e': 0.015859287311631637}",30,0,43.56655900178853,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4146,False,"{'a': 0.001, 'e': 0.0158434359513211}",25,19,14.02645635528597,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4147,False,"{'a': 0.001, 'e': 0.015827600434447853}",25,11,27.421577167474354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4148,False,"{'a': 0.001, 'e': 0.015811780745176342}",30,23,13.083691213896007,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4149,False,"{'a': 0.001, 'e': 0.01579597686768691}",25,19,8.83266937728364,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4150,False,"{'a': 0.001, 'e': 0.015780188786175646}",20,7,21.347197036331746,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4151,False,"{'a': 0.001, 'e': 0.015764416484854486}",20,13,15.055270641295662,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4152,False,"{'a': 0.001, 'e': 0.015748659947951136}",30,14,27.032541019092868,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4153,False,"{'a': 0.001, 'e': 0.015732919159709032}",20,14,10.350172980877739,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4154,False,"{'a': 0.001, 'e': 0.015717194104387402}",25,19,12.100118448069374,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4155,False,"{'a': 0.001, 'e': 0.015701484766261195}",20,0,29.356474184011,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4156,False,"{'a': 0.001, 'e': 0.015685791129621054}",20,0,22.52867323114874,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4157,False,"{'a': 0.001, 'e': 0.01567011317877336}",20,8,24.521170281282192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4158,False,"{'a': 0.001, 'e': 0.01565445089804014}",30,16,17.60836615416268,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4159,False,"{'a': 0.001, 'e': 0.015638804271759118}",20,0,31.08732988899373,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4160,False,"{'a': 0.001, 'e': 0.01562317328428369}",20,7,25.467085946659772,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4161,False,"{'a': 0.001, 'e': 0.01560755791998283}",20,9,22.95667591472989,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4162,False,"{'a': 0.001, 'e': 0.015591958163241193}",30,20,20.53565786226078,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4163,False,"{'a': 0.001, 'e': 0.015576373998459032}",25,11,30.25233686598557,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4164,False,"{'a': 0.001, 'e': 0.015560805410052154}",25,17,17.649670617336795,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4165,False,"{'a': 0.001, 'e': 0.015545252382451996}",20,16,6.296606522512134,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4166,False,"{'a': 0.001, 'e': 0.015529714900105502}",20,14,10.187950493904573,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4167,False,"{'a': 0.001, 'e': 0.015514192947475202}",25,3,37.336895075009494,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4168,False,"{'a': 0.001, 'e': 0.015498686509039157}",25,14,19.62708018216708,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4169,False,"{'a': 0.001, 'e': 0.015483195569290899}",20,10,20.82509081680509,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4170,False,"{'a': 0.001, 'e': 0.015467720112739499}",30,16,14.278542593428526,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4171,False,"{'a': 0.001, 'e': 0.015452260123909515}",35,8,39.47779611345225,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
4172,False,"{'a': 0.001, 'e': 0.01543681558734093}",25,9,28.86974736941713,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4173,False,"{'a': 0.001, 'e': 0.015421386487589232}",25,15,18.117804814482792,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4174,False,"{'a': 0.001, 'e': 0.015405972809225293}",30,22,14.683877578737546,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4175,False,"{'a': 0.001, 'e': 0.015390574536835447}",25,13,19.658057638965236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4176,False,"{'a': 0.001, 'e': 0.015375191655021433}",25,3,39.29389184511085,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4177,False,"{'a': 0.001, 'e': 0.015359824148400343}",25,20,9.303366112222545,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4178,False,"{'a': 0.001, 'e': 0.015344472001604681}",20,3,29.18797843564724,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4179,False,"{'a': 0.001, 'e': 0.015329135199282314}",20,9,9.534438635329467,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4180,False,"{'a': 0.001, 'e': 0.015313813726096408}",30,22,13.22799359034477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4181,False,"{'a': 0.001, 'e': 0.015298507566725518}",25,9,30.146351706328222,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4182,False,"{'a': 0.001, 'e': 0.015283216705863457}",25,6,36.426790170812446,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4183,False,"{'a': 0.001, 'e': 0.015267941128219376}",20,6,23.83742553123534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
